PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-16407,J. IMBIMBO FAMILY WINERY INC.,J. IMBIMBO FAMILY WINERY,3134 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-2202,"JACKSON FAMILY WINES, INC.",KENDALL-JACKSON,5620 SKYLANE BLVD,SANTA ROSA,CA,95403,SONOMA
CA-W-16492,"JACKSON FAMILY WINES, INC.",MATANZAS CREEK,6097 BENNETT VALLEY RD,SANTA ROSA,CA,95404,SONOMA
CA-W-21951,"JACKSON FAMILY WINES, INC.",SIDURI WINES,981 AIRWAY CT STE E & F,SANTA ROSA,CA,95403,SONOMA
CA-W-17251,JAMES MICHAEL COWAN,COWAN CELLARS,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-21634,JANET K. HART,ARBOR BENCH VINEYARDS,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-3024,JC CELLARS,,3033 COFFEY LN SUITE D,SANTA ROSA,CA,95403,SONOMA
CA-W-23309,"JEAN CLAUDE BOISSET WINES USA, INC.",,1791 OLIVET RD,SANTA ROSA,CA,95401,SONOMA
CA-W-17066,"JEFF GORDON CELLARS, LLC",JEFF GORDON CELLARS,3358 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-21599,JEFFERY E. GAFFNER,SAXON BROWN,1160 HOPPER AVE,SANTA ROSA,CA,94503,SONOMA
CA-W-22539,JENNIFER JULIE REICHARDT,RAFT WINES,1160 B HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21482,JENNIFER MAREE HARDCASTLE AND JAMES MICHAEL LARSEN,LITTLE RED VINEYARD,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-21750,JOHN ENFIELD LOCKWOOD,ENFIELD WINE CO.,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-3494,JON BRIAN PHILLIPS,INSPIRATION VINEYARDS AND WINERY,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-21735,JOON S MOON,MOONSTAR WINERY,5580 ALPINE RD,SANTA ROSA,CA,95404,SONOMA
CA-W-16062,"KB CELLARS, LLC",KB CELLARS,400 TESCONI CIR SUITE D1,SANTA ROSA,CA,95401,SONOMA
CA-W-15405,KENNETH SCOTT LIKITPRAKONG,THE HOBO WINE COMPANY,412 TIMOTHY RD SUITE C,SANTA ROSA,CA,95407,SONOMA
CA-W-16762,"KRUTZ FAMILY CELLARS, LLC",KRUTZ FAMILY CELLARS,3354 COFFEY LN SUITE A,SANTA ROSA,CA,95403,SONOMA
CA-W-2970,"LAGUNA OAKS VINEYARDS & WINERY, INC.",BALLETTO VINEYARDS,5700 OCCIDENTAL RD,SANTA ROSA,CA,95401,SONOMA
CA-W-21267,"LATTANZIO FAMILY WINERY, LLC",,3358 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-16370,"LIOCO WINE COMPANY, LLC",LIOCO WINE COMPANY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-17128,"LULA CELLARS, LLC",LULA CELLARS,6705 SONOMA HWY,SANTA ROSA,CA,95409,SONOMA
CA-W-16681,"LUTEA WINE CELLARS, INC.",LUTEA,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-3107,"MARTIN RAY WINERY, INC",M. RAY WINERY,2191 LAGUNA RD STE C,SANTA ROSA,CA,95401,SONOMA
CA-W-22743,"MBB WINES, LLC",BN WINES,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-17315,MCDONOUGH WINERY LLC,WREN HOP VINEYARDS,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-17419,"MCINTYRE VINEYARDS, INC.",MCINTYRE VINEYARDS,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-22459,MERSENNE WINES INC.,,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-16445,"MIXED NUTS, LLC",ARGOT WINES,3358 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-17321,"MJ LORDS WINE CELLARS, LLC",MJ LORDS WINE CELLARS,1319 CENTRAL AVE UNIT D,SANTA ROSA,CA,95401,SONOMA
CA-W-20267,MORGADO CELLARS LLC,MORGADO CELLARS,3358 D COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-15783,"MORLEY WINERY, LLC",FLANAGAN FAMILY VINEYARDS,6860 SERENITY WAY,SANTA ROSA,CA,95404,SONOMA
CA-W-22969,"MUSALACON WINE GROUP, LLC",REYNOSO FAMILY VINEYARDS,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-20407,"MUTT LYNCH WINERY, INC.",MUTT LYNCH WINERY,3451 AIRWAY DR STE C,SANTA ROSA,CA,95403,SONOMA
CA-W-23310,NOBLE FAMILY VINEYARDS LLC,NOBLE FAMILY VINEYARDS,5700 OCCIDENTAL RD,SANTA ROSA,CA,95401,SONOMA
CA-W-15402,"ODISEA WINE COMPANY, LLC",ODISEA WINE COMPANY,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-21766,"PAHLMEYER, LLC",WAYFARER,3354 COFFEY LN STE A,SANTA ROSA,CA,95403,SONOMA
CA-W-2008,PARADISE RIDGE WINERY,,4545 THOMAS LAKE HARRIS DR,SANTA ROSA,CA,95403,SONOMA
CA-W-23091,PAUL ANTHONY GORDON,HALCON VINEYARDS,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-1985,"PELLEGRINI BROS. WINES, INC.",PELLEGRINI FAMILY VINEYARDS AND WINERY,4055 W OLIVET RD,SANTA ROSA,CA,95401,SONOMA
CA-W-21295,PELLEGRINI RANCHES,PELLEGRINI RANCHES,4055 W OLIVET RD,SANTA ROSA,CA,95401,SONOMA
CA-W-22863,"PERRI JAYE VINEYARDS, LLC",PERRI JAYE VINEYARDS,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-23327,PETER MARK TONTI,TONTI FAMILY WINES,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-16926,"PETER PAUL WINES, LLC",PETER PAUL WINES,5700 OCCIDENTAL RD,SANTA ROSA,CA,95401,SONOMA
CA-W-22038,"PH FAMILY FARMS, LLC",PH FAMILY FARMS,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21708,"PORTER-BASS, LLC",PORTER-BASS VINEYARDS,3033 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-3604,"PREMIUM WINE STORAGE, LLC",PREMIUM WINE STORAGE,1450 AIRPORT BLVD 120,SANTA ROSA,CA,95403,SONOMA
CA-W-2855,"PRIDE MOUNTAIN VINEYARDS, LLC",PRIDE MOUNTAIN VINEYARDS AT HISTORIC SUMMIT RANCH,3000 SUMMIT TRAIL,SANTA ROSA,CA,95404,SONOMA
CA-W-23314,"PURPLE WINE COMPANY, LLC",PURPLE WINE + SPIRITS,2110 & 2120 OLIVET RD,SANTA ROSA,CA,95401,SONOMA
CA-W-20219,QUO VINO LLC,C. DONATIELLO WINERY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-23183,RAW WINES,,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-21653,"REFUGE WINES, INC.",,981 AIRWAY CT STE A,SANTA ROSA,CA,95403,SONOMA
CA-W-22494,"REKA WINES, LLC",REKA WINES,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-16646,"REPERTOIRE WINES, LLC",PERCEPTION WINE COMPANY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21244,RICHARD EDWIN DAVIS,CALSTAR CELLARS,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-16774,RICHARD MICHAEL MCKEON AND CATHERINE LYNETTE MCKEON,MCKEON FAMILY WINERY,3360 COFFEY LN SUITE E,SANTA ROSA,CA,95403,SONOMA
CA-W-15816,RIVER WEST WINES LLC,RIVER WEST WINES,3354 COFFEY LN STE A,SANTA ROSA,CA,95403,SONOMA
CA-W-17298,RKM WINES LLC,OVERLAND WINES,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-15462,"ROADSEND FARM, LLC",BAKER LANE VINEYARDS ON ROADSEND FARM,3358 COFFEY LANE,SANTA ROSA,CA,95403,SONOMA
CA-W-2197,ROBERT MUELLER CELLARS,,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-16690,RODNEY PHILIP SICHEL AND HOLLY MICHELLE SICHEL,SICHEL FAMILY WINERY,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-23320,ROJAS VINEYARDS AND WINERY LLC,,3360 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-21118,ROWLEY ESTATES LLC,ROWLEY ESTATES,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-3505,"RUSSIAN RIVER WINERY, INC.",RUSSIAN RIVER WINEMAKERS,2191 LAGUNA RD,SANTA ROSA,CA,95401,SONOMA
CA-W-15649,SALINIA WINE COMPANY LLC,,3350 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-16209,SANGLIER CELLARS LLC,SANGLIER CELLARS,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21077,"SCHEINFELD WINE COMPANY, LLC",SCHEINFELD WINE COMPANY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-15745,SHELTON-MACKENZIE WINE COMPANY,CAROL SHELTON WINES,3354 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-2938,"SONS OF BACCHUS, LLC",PISONI VINEYARDS & WINERY,3354 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-21755,SPELL ESTATE LLC,,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-2590,"ST. FRANCIS WINERY & VINEYARD, INC. (GEN. PART.)","ST. FRANCIS WINERY & VINEYARD, LP",500 PYTHIAN RD,SANTA ROSA,CA,95409,SONOMA
CA-W-21527,"STARK WINE COMPANY, LLC",,1160 HOPPER AVE,SANTA ROSA,CA,95448,SONOMA
CA-W-20480,STEWART CELLARS LLC,,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-22632,"STUDIO BEVERAGE GROUP, INC.",NAPA WINE CELLAR,980 AIRWAY CT BLDG 2 STE A-F,SANTA ROSA,CA,95403,SONOMA
CA-W-17260,"SUACCI CARCIERE WINES, L.L.C.",SUACCI CARCIERE WINES,981 AIRWAY CT STE E & F,SANTA ROSA,CA,95403,SONOMA
CA-W-22254,SUGARLOAF VENTURES LLC,SUGARLOAF CUSTOM CRUSH,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-16055,"SUPER SONOMAN WINE, LLC",SUPER SONOMAN WINE,3358 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-17339,TARA BELLA WINERY LLC,TARA BELLA WINERY,3701 VIKING RD,SANTA ROSA,CA,95401,SONOMA
CA-W-20507,"TENACITY WINES, LLC",SOLISTE CELLARS,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-21691,THE PINOT ELITE LLC,,6860 SERENITY WAY,SANTA ROSA,CA,95404,SONOMA
CA-W-21405,"THE WITHERS WINERY HOLDINGS, LLC",THE WITHERS WINERY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-22820,THE�ALIXIR�COMPANY,THE ALIXIR COMPANY,980 AIRWAY CT BLDG 2,SANTA ROSA,CA,95403,SONOMA
CA-W-21996,THIRD COAST WINES,,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-21721,"THOMPSON FAMILY WINES, LLC",,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21883,"TOM MACKEY CELLARS, LLC",TOM MACKEY CELLARS,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-22288,TOPLEG LLC,TOPPING & LEGNON WINES,1301 CLEVELAND AVE STE B,SANTA ROSA,CA,95401,SONOMA
CA-W-21950,TORANO FAMILY VINEYARDS,A. TORANO FAMILY WINES,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21122,TOWNLEY WINES LLC,TOWNLEY WINES,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-16734,TR ELLIOTT LLC,T R ELLIOTT,2191 LAGUNA RD,SANTA ROSA,CA,95401,SONOMA
CA-W-15412,"TRAVERSO WINES, INC.",TRAVERSO WINES,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-17685,"VALKYRIE SELECTIONS, LLC",,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-23068,"VAUGHN DUFFY WINES, LLC",,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-22524,"VINESSE, LLC",,"980 AIRWAY CT BLDG 2, STE A-F",SANTA ROSA,CA,95403,SONOMA
CA-W-22713,"VINEYARD ELEVEN CELLARS, LLC",,6705 SONOMA HWY,SANTA ROSA,CA,95409,SONOMA
CA-W-15951,"VINIFY, LLC",VINIFY WINE SERVICES,3358-D COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-22623,"VINTAGES, VINES AND WINE, LLC",CLARICE WINE COMPANY,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-15175,"WALTER HANSEL WINERY & VINEYARDS, LLC",WALTER HANSEL WINERY,5465 HALL RD,SANTA ROSA,CA,95401,SONOMA
CA-W-15487,"WATKINS FAMILY WINERY, LLC",WATKINS FAMILY WINERY,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-17028,WESLEY ASHLEY WINES INC,WESLEY ASHLEY WINES,3360 COFFEY LN SUITE E,SANTA ROSA,CA,95403,SONOMA
CA-W-22319,WEST EDGE WINES LLC,SOSIE WINES,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-21499,"WEST OF TEMPERANCE, LLC",,3354 COFFEY LN STE A,SANTA ROSA,CA,95403,SONOMA
CA-W-16713,"WESTERHOLD FAMILY VINEYARDS, LLC",WESTERHOLD FAMILY VINEYARDS,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,SONOMA
CA-W-15176,"WHEELER WINERY, INC.",DELOACH WINERY,1791 OLIVET RD,SANTA ROSA,CA,95401,SONOMA
CA-W-16016,WILLIAM DESMOND ROBBINS AND DANETTE SUSANNE ROBBINS,DESMOND WINES,3358 COFFEY LN,SANTA ROSA,CA,95403,SONOMA
CA-W-23187,WILLIAM JASON PARISI & KEVIN PAUL GOLDMAN,POP TOP PRODUCTIONS,4889 GRANGE RD,SANTA ROSA,CA,95404,SONOMA
CA-W-21539,"WINE HOOLIGANS, LLC",WINE HOOLIGANS,980 AIRWAY CT STE B-C1-C2-D,SANTA ROSA,CA,95403,SONOMA
CA-W-16869,"WINE OF THE MONTH CLUB, INC.",WINE OF THE MONTH CELLARS,980 AIRWAY CT SUITES A-F,SANTA ROSA,CA,95403,SONOMA
CA-W-23188,WINE RETRIEVER LLC,SCOUT & CELLAR,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-22400,"WINE-STAINED DREAMS, LLC",J. CAGE CELLARS,6705 CRISTO LN,SANTA ROSA,CA,95409,SONOMA
CA-W-20446,"WINSIDE USA, INC.",THE DONUM ESTATE,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-17401,"WWRD, INC.",WINES WEST,1160 HOPPER AVE,SANTA ROSA,CA,95403,SONOMA
CA-W-21806,XPORTABILITY LLC,,3360 COFFEY LN STE E,SANTA ROSA,CA,95403,SONOMA
CA-W-17279,"ZEPALTAS WINES, LLC",ZEPALTAS WINES,981 AIRWAY CT SUITES E &,SANTA ROSA,CA,95403,SONOMA
CA-W-22831,JULIE LUMGAIR,,4950 ROSS RD,SEBASTAPOL,CA,95472,SONOMA
CA-W-16235,ADRIAN FOG WINERY,ADRIAN FOG WINERY,2064 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-17164,"AGHARTA, LLC",AGHARTA WINES,6780 MCKINLEY ST SUITE 155,SEBASTOPOL,CA,95472,SONOMA
CA-W-15345,AHNFELDT WINES LLC,AHNFELDT,2064 GRAVENSTEIN HWY BUILDING 2,SEBASTOPOL,CA,95472,SONOMA
CA-W-21885,"ALQUIMISTA CELLARS, LLC",,"2064 GRAVENSTEIN HWY, N UNIT 120",SEBASTOPOL,CA,95472,SONOMA
CA-W-17080,"AMERICAN WINESECRETS, LLC",WINESECRETS,1446 INDUSTRIAL AVE,SEBASTOPOL,CA,95472,SONOMA
CA-W-22073,BENNETT VALLEY VINEYARD & WINERY INC.,SIMPATICO WINE COMPANY,2064 GRAVENSTEIN HWY N BLDG 1,SEBASTOPOL,CA,95472,SONOMA
CA-W-17283,BERRIDGE WINE COMPANY LLC,BERRIDGE WINE COMPANY,2064 GRAVENSTEIN HWY STE 120 BL,SEBASTOPOL,CA,95472,SONOMA
CA-W-23296,"BOBAG, INC.",,2030 BARLOW RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-21389,"BROOKSIDE WINERY, LLC",BROOKSIDE WINERY LLC,4950 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-2545,"CALIFORNIA CIDER CO., INC.",CALIFORNIA CIDER COMPANY,2064 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-17032,"CALIFORNIA WINERY PROPERTIES, LLC",RUTZ CELLARS,3637 FREI RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-17350,"CALIFORNIA WINERY PROPERTIES, LLC",RUTZ CELLARS,2064 GRAVENSTEIN HWY UNIT 120,SEBASTOPOL,CA,95472,SONOMA
CA-W-21782,"CAMLOW CELLARS, LLC",,1300 MONTGOMERY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-15765,"CARINALLI VINEYARDS, LLC",D & L CARINALLI VINEYARDS,4905 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-16899,CASTELLI WINERY LLC,CASTELLI WINERY,9760 GREEN VALLEY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-1898,"CATHERINE-ELIZABETH, INC.",,4707 VINE HILL RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-21667,"CHAR VALE VINEYARDS, LLC",,9280 OCCIDENTAL RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-15617,CHARLES E. HEINTZ,DUTCH BILL CREEK WINERY,3280 HARRISON GRADE RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22621,"CHENOWETH WINE GROUP, INC.",CHENOWETH WINE GROUP,4114 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-3379,"COHEN WINE, LLC",MOONDANCE CELLARS,4901 BLANK RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22281,"DEHLINGER WINERY, LLC",,4101 VINE HILL RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-2765,DENISE M. HUBBARD & KIRK W. HUBBARD,WESMAR WINERY,2064 GRAVENSTEIN HWY N BLDG 6 STE 60,SEBASTOPOL,CA,95472,SONOMA
CA-W-22123,"DEVOTO-WADE, LLC.",,1446 INDUSTRIAL AVE,SEBASTOPOL,CA,95472,SONOMA
CA-W-21618,"DIAMOND RIDGE VINEYARDS, LLC",DIAMOND RIDGE VINEYARDS,2064 GRAVENSTEIN HWY N BLDG 1,SEBASTOPOL,CA,95472,SONOMA
CA-W-20275,DOMAINE M. B. LLC,CIRQ WINERY,"6751 LAGUNA PARK WAY BLDG B, E & J",SEBASTOPOL,CA,95472,SONOMA
CA-W-21113,DRNK LLC,DRNK,3637 FREI RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-17062,"DUTTON-GOLDFIELD WINERY, LLC",,3100 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-21133,"EKTIMO WINES, LLC",ROSS ROAD,4950 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-20459,"ENOS VINEYARDS, INC.",BRACK MOUNTAIN WINE COMPANY,2064 N HIGHWAY 116- BLDG. #1 STE 134,SEBASTOPOL,CA,95472,SONOMA
CA-W-21142,"FLOWERS VINEYARD AND WINERY, LLC",FLOWERS VINEYARD & WINERY,2064 N GRAVENSTEIN HWY STE 33 & 35,SEBASTOPOL,CA,95472,SONOMA
CA-W-16566,FORTH DRY CREEK ESTATE LLC,FORTH VINEYARDS,2064 HIGHWAY 116 NORTH BLDG 1 STE,SEBASTOPOL,CA,95472,SONOMA
CA-W-16820,FOURTH ESTATE WINES LLC,FOURTH ESTATE,1300 MONTGOMERY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-2408,FRED C. SCHERRER AND JUDITH B. SCHERRER,SCHERRER WINERY,4940 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-3192,"FREEMAN FAMILY WINERY, LLC",FREEMAN FAMILY WINERY,1300 MONTGOMERY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22265,"FURTHERMORE, LLC",,3541 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472,SONOMA
CA-W-21836,G. REEDY WINES,,2064 GRAVENSTEIN HWY N BLDG 2,SEBASTOPOL,CA,95472,SONOMA
CA-W-3420,GOLDRIDGEPINOT.COM LLC,EMERITUS VINEYARDS,2500 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-15991,"GRAPECRAFT WINE MARKETING, LIMITED LIABILITY COMPANY",GRAPECRAFT WINES,1365 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-3017,"GREG & GREG, INC.",OWL RIDGE WINE SERVICES,2064 GRAVENSTEIN HWY N BLDG 1,SEBASTOPOL,CA,95472,SONOMA
CA-W-22307,"HALLECK VINEYARD, LLC",,"2064 GRAVENSTEIN HWY N BLDG 1, STE 120",SEBASTOPOL,CA,95472,SONOMA
CA-W-21362,"HOLTERMANN FAMILY WINES, LLC",HOLTERMANN FAMILY WINES,8400 GRATON RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-3243,HUNTER WINE CELLARS LLC,HUNTER WINE CELLARS,2064 116 HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-15846,"IRON HORSE VINEYARDS, A LIMITED PARTNERSHIP, IHV, LTD., GENERAL P",IRON HORSE VINEYARDS,9786 ROSS STATION RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22735,"ISETTA FAMILY, LLC",CAPO ISETTA,3637 FREI RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22903,"JAIMEE MOTLEY WINES, LLC",,6780 MCKINLEY ST STE 170,SEBASTOPOL,CA,95472,SONOMA
CA-W-16843,JAMES FAMILY CELLARS LLC,JAMES FAMILY CELLARS,8757 GREEN VALLEY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-21893,JONATHAN MICHAEL BARBER,BARBER CELLARS,4950 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22199,"KANZLER VINEYARDS, LLC",KANZLER VINEYARDS,2064 GRAVENSTEIN HWY N BLDG 2,SEBASTOPOL,CA,95472,SONOMA
CA-W-17093,"KB WINES, LLC",KOSTA BROWNE WINERY,"6751 LAGUNA PKWY BLDG B, E & J",SEBASTOPOL,CA,95472,SONOMA
CA-W-16349,"KISTLER VINEYARDS, LLC",KISTLER VINEYARDS,4707 VINE HILL RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-21124,"KITFOX VINEYARDS, LLC",KITFOX VINEYARDS,"2064 GRAVENSTEIN HWY, N BLDG 120",SEBASTOPOL,CA,95472,SONOMA
CA-W-23198,LAS JARAS WINES LLC,LAS JARAS WINES,2064 GRAVENSTEIN HWY N UNIT 120,SEBASTOPOL,CA,95472,SONOMA
CA-W-16531,"LENNOX VINEYARDS, LLC",LENNOX VINEYARDS,691 FERGUSON RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-16295,"LIMBO, INC.",FOG CREST,7602 OCCIDENTAL RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-21642,"LYNMAR WINERY, LLC",LYNMAR ESTATE WINERY,3905 FREI RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-15770,MAGITO & COMPANY LLC,MAGITO WINES,1446 INDUSTRIAL AVE,SEBASTOPOL,CA,95472,SONOMA
CA-W-21870,"MANZANA PRODUCTS CO., INC.",,9141 GREEN VALLEY RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22280,MAREK T. LECHOWSKI,BAD RAT RANCH,2064 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-1901,MARIMAR TORRES ESTATE CORPORATION,MARIMAR ESTATE VINEYARDS & WINERY,11400 GRATON RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-22858,"MCEVOY OF MARIN, LLC",MCEVOY RANCH,1600 BARLOW LN,SEBASTOPOL,CA,95472,SONOMA
CA-W-22880,"MCINTYRE VINEYARDS, INC.",MCINTYRE VINEYARDS,1600 BARLOW LN,SEBASTOPOL,CA,95472,SONOMA
CA-W-17242,MELISSA & KENNETH MOHOLT-SIEBERT,ANCIENT OAK CELLARS,2064 GRAVENSTEIN HWY SUITE 120,SEBASTOPOL,CA,95472,SONOMA
CA-W-2815,"MEREDITH VINEYARD ESTATE, INC.",MEREDITH VINEYARD ESTATE,2959 HIGHWAY 116,SEBASTOPOL,CA,95472,SONOMA
CA-W-3014,MERRY D. MCILROY AND WILLIAM A. MCILROY,MCILROY WINES,4950 ROSS RD,SEBASTOPOL,CA,95472,SONOMA
CA-W-2582,"MIURA VINEYARDS, LLC",MIURA VINEYARDS,1600 BARLOW LN,SEBASTOPOL,CA,95472,SONOMA
CA-W-23233,MONTE RIO PARTNERS LLC,MONTE RIO CELLARS,6780 MCKINLEY ST STE 170,SEBASTOPOL,CA,95472,SONOMA
CA-W-23189,"MS WINES, LLC",MARTHA STOUMEN WINES,6780 MCKINLEY AVE STE 170,SEBASTOPOL,CA,95472,SONOMA
CA-W-17675,"NICKEL & NICKEL VINEYARDS, L.L.C.",ENROUTE WINERY,"2064 HIGHWAY 116 STE 503, 5",SEBASTOPOL,CA,95472,SONOMA
CA-W-21662,"NIMROD WINES, LLC",,2030 BARLOW LN,SEBASTOPOL,CA,95476,SONOMA
CA-W-16163,"OCCIDENTAL ROAD CELLARS, LLC",OCCIDENTAL ROAD CELLARS,2064 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-15216,"OWL RIDGE, INC.",OWL RIDGE WINES,"2064 GRAVENSTEIN HWY SUITE 120,",SEBASTOPOL,CA,95472,SONOMA
CA-W-16359,"PAUL HOBBS WINERY LP, PAUL HOBBS WINERY, INC GP",PAUL HOBBS WINERY,2064 GRAVENSTEIN HWY BUILDING 2,SEBASTOPOL,CA,95472,SONOMA
CA-W-2679,"PAUL HOBBS WINERY, L.P.",PAUL HOBBS WINERY,3355 GRAVENSTEIN HWY,SEBASTOPOL,CA,95472,SONOMA
CA-W-22787,"PAX MAHLE WINES, LLC",,6780 MCKINLEY ST STE 170,SEBASTOPOL,CA,95472,SONOMA
CA-W-17082,"PECH MERLE, INC.",PECH MERLE,2064 GRAVENSTEIN HWY BUILDING 1,SEBASTOPOL,CA,95472,SONOMA
