,Unnamed: 0,Unnamed: 0.1,address,business type,city,lat,long,names,number of yelp reviews,yelp rating,zip
2044,2044,2044.0,1635 Mason Rd,Wineries,Fairfield,38.2441253662109,-122.16942596435499,Vezer Family Vineyard,68.0,4.5,94534.0
2045,2045,2045.0,770 Chadbourne Rd,Olive Oil,Fairfield,38.2313274,-122.0836108,Rock Creek Vineyard,36.0,4.5,94534.0
2046,2046,2046.0,1429 Tubbs Ln,Wineries,Calistoga,38.602532,-122.597735,G V Cellars,518.0,4.0,94515.0
2047,2047,2047.0,4610 Green Valley Rd,Wineries,Green Valley,38.268109,-122.163499,Sonoma Harvest Olive Oil & Winery,15.0,5.0,94534.0
2048,2048,2048.0,4185 Chadbourne St,Wineries,Fairfield,38.24571,-122.08502,Chateau Montelena Winery,4.0,5.0,94534.0
2049,2049,2049.0,19900 Sherman Island Cross Rd.,Venues & Event Spaces,Rio Vista,38.0334,-121.73863,Rock Creek Vineyard,4.0,4.5,94571.0
2050,2050,2050.0,218 Haight Ave,Wineries,Alameda,37.774486541748,-122.288673400879,Tenbrink Winery,5.0,5.0,94501.0
2051,2051,2051.0,1754 2nd St,Wine Tours,Napa,38.296725490059295,-122.289325989441,Belle Vie Vineyard & Event Center,119.0,4.0,94559.0
2052,2052,2052.0,317 Main St,Delis,Vacaville,38.356931,-121.98923899999998,Blacksmith Cellars,115.0,4.5,95688.0
2053,2053,2053.0,1104 12th St,Wineries,Modesto,37.64318400000001,-120.9996005,Napa Valley Wine Trolley,4.0,4.0,95354.0
2054,2054,2054.0,2200 Plaza Pkwy,Italian,Modesto,37.6710003398855,-121.037669891928,La Borgata Italian Deli,236.0,3.0,95350.0
2055,2055,2055.0,4231 Idaho Rd,Wineries,Turlock,37.455382,-120.897857,Silkwood Wines,1.0,1.0,95380.0
2056,2056,2056.0,10401 Ingram Ln,Wineries,Live Oak,39.279294,-121.819456,Olive Garden Italian Restaurant,4.0,5.0,95953.0
2057,2057,2057.0,10337 Hwy 99E,Venues & Event Spaces,Los Molinos,40.09323057491471,-122.10101085187999,Tsymbal Winery,4.0,4.0,96055.0
2058,2058,2058.0,35100 Forward Rd,Wineries,Manton,40.434871673584,-121.741905212402,Cordi Winery,2.0,5.0,96059.0
2059,2059,2059.0,32505 Forward Rd,Wineries,Manton,40.4275353,-121.8271507,Bianchi Orchards Winery,4.0,5.0,96059.0
2060,2060,2060.0,31636 Forward Rd,Wineries,Manton,40.4373172,-121.85680990000002,Shasta Daisy Vineyard,11.0,5.0,96059.0
2061,2061,2061.0,19260 Ridge Rd,Wineries,Red Bluff,40.143464,-122.32241100000002,Cedar Crest Vineyards,21.0,4.5,96080.0
2062,2062,2062.0,4420 Coffee Rd,Steakhouses,Bakersfield,35.399265,-119.09171,Alger Vineyard & Winery,318.0,3.5,93308.0
2063,2063,2063.0,23294 Ave 80,Wineries,Terra Bella,35.93632,-119.05222,Tuscan Ridge Estate Winery,3.0,3.5,93270.0
2064,2064,2064.0,8281 Rd 234,Wineries,Terra Bella,35.9403001,-119.0494967,Steak and Grape,9.0,4.5,93270.0
2065,2065,2065.0,11755 Coarse Gold Ln,Cooking Schools,Columbia,38.03728870000001,-120.3887024,Bella La Vina Farms,11.0,5.0,95310.0
2066,2066,2066.0,18158 Main St,Wine Tasting Room,Jamestown,37.95232,-120.42383,Las Flores Winery,16.0,5.0,95327.0
2067,2067,2067.0,18158 Main St,Wine Tasting Room,Jamestown,37.95232,-120.42383,Yankee Hill Winery,16.0,5.0,95327.0
2068,2068,2068.0,79 Main St,Wineries,Sutter Creek,38.3944135,-120.8033903,Gianelli Vineyards Tasting Room,53.0,4.5,95685.0
2069,2069,2069.0,17990 Old Wards Ferry Rd,Wineries,Sonora,37.9480192065239,-120.344639271498,Gianelli Vineyards Tasting Room,4.0,3.0,95370.0
2070,2070,2070.0,,Venues & Event Spaces,Point Arena,38.91154,-123.69237,Cruise Company,13.0,5.0,95468.0
2071,2071,2071.0,5810 Folsom Blvd,Grocery,Sacramento,38.55713,-121.43623,Scott Harvey Wines Tasting Room,558.0,4.5,95819.0
2072,2072,2072.0,295 W Grand Ave,American (New),Grover Beach,35.122162,-120.627842,La Bella Rosa Vineyards,570.0,4.5,93433.0
2073,2073,2073.0,9858 Frencthown-Dobbins Rd,Bed & Breakfast,Oregon House,39.381982,-121.250405,OZ Farm,2.0,5.0,95962.0
2074,2074,2074.0,4045 St Helena Hwy,Wineries,Calistoga,38.558200187828795,-122.54317760467501,Corti Brothers,3560.0,4.0,94515.0
2075,2075,2075.0,24250 Loma Prieta Ave,Wineries,Los Gatos,37.123851776123,-121.926986694336,The Spoon Trade,86.0,4.5,95033.0
2076,2076,2076.0,1351 Main St,Wineries,Saint Helena,38.50465,-122.46989,Frenchtown Inn,1.0,5.0,94574.0
2077,2077,2077.0,8466 St Helena Hwy,Wineries,Rutherford,38.4554826,-122.41805259999998,Castello di Amorosa,991.0,4.0,94573.0
2078,2078,2078.0,2655 Everett Freeman Way,Casinos,Corning,39.87539,-122.20153,Wrights Station Vineyard & Winery,162.0,3.5,96021.0
2079,2079,2079.0,2175 Arbor Rd,Wineries,Paso Robles,35.5840050634044,-120.71505238776301,NIGHT Wines,99.0,4.0,93446.0
2080,2080,2080.0,3050 Limestone Way,Wineries,Paso Robles,35.576232,-120.690496,Peju Province Winery,9.0,5.0,93446.0
2081,2081,2081.0,24067 E Old Julian Hwy,Wine Tasting Room,Ramona,33.049052,-116.808999,Rolling Hills Casino,4.0,5.0,92065.0
2082,2082,2082.0,2271 S Vasco Rd,Wineries,Livermore,37.67594866027071,-121.719240467413,SummerWood Winery & Inn,61.0,4.0,94550.0
2083,2083,2083.0,50 Apparel Way,Breweries,San Francisco,37.7403460911486,-122.40312274948299,Aaron Wines,48.0,5.0,94124.0
2084,2084,2084.0,26755 Verdugo St,Wine Tasting Room,San Juan Capistrano,33.501392749309396,-117.66352844051201,Crystal Hill Vineyard,567.0,4.0,92675.0
2085,2085,2085.0,13336 Old Oak Way,Wineries,Saratoga,37.2772358288721,-122.05022323984899,Longevity Wines,119.0,4.0,95070.0
2086,2086,2086.0,15040 N Nothsight Blvd,Cheesesteaks,Scottsdale,33.6219047064504,-111.897535206388,Sequoia Sake,174.0,3.5,85260.0
2087,2087,2087.0,3040 Ponderosa Rd,Venues & Event Spaces,Shingle Springs,38.69359,-120.94214,Rancho Capistrano Winery,30.0,4.5,95682.0
2088,2088,2088.0,126 N Wood Rd,Wineries,Camarillo,34.21793,-119.09545,House Family Vineyards,52.0,4.5,93010.0
2089,2089,2089.0,126 N Wood Rd,Wineries,Camarillo,34.21793,-119.09545,Corleone's,52.0,4.5,93010.0
2090,2090,2090.0,1869 E Thousand Oaks Blvd,Wine Tasting Room,Thousand Oaks,34.17673,-118.84971000000002,Cielo Estate Winery and Wedding Venue,6.0,5.0,91362.0
2091,2091,2091.0,537 Constitution Ave,Venues & Event Spaces,Camarillo,34.20774,-119.03205,Cantara Cellars,9.0,4.5,93012.0
2092,2092,2092.0,365 Santa Clara St,Wineries,Fillmore,34.39875,-118.91098,Cantara Cellars,64.0,3.5,93015.0
2093,2093,2093.0,741 South A St,Wineries,Oxnard,34.19408,-119.1791,Vibe Wines,58.0,4.5,93030.0
2094,2094,2094.0,321 E Ojai Ave,Wineries,Ojai,34.44764,-119.24408,Pantess Cellars,41.0,4.5,93023.0
2095,2095,2095.0,821 W Ojai Ave,Wineries,Ojai,34.4427991941862,-119.256986243838,Giessinger Winery,89.0,4.0,93023.0
2096,2096,2096.0,821 W Ojai Ave,Wineries,Ojai,34.4427991941862,-119.256986243838,Rancho Ventavo,89.0,4.0,93023.0
2097,2097,2097.0,32111 Mulholland Hwy,Tours,Malibu,34.09897,-118.83317,Majestic Oak Vineyard,2470.0,4.5,90265.0
2098,2098,2098.0,2290 Eastman Ave,Wine Tasting Room,Ventura,34.25244,-119.22917,Topa Mountain Winery,130.0,4.5,93003.0
2099,2099,2099.0,961 N Rice Ave,Wineries,Oxnard,34.2104973751784,-119.143013846313,Topa Mountain Winery,39.0,4.5,93030.0
2100,2100,2100.0,10024 Old Creek Rd,Wineries,Ventura,34.3899316254385,-119.294813161216,Malibu Wine Safaris,113.0,4.0,93001.0
2101,2101,2101.0,1850 E Thousand Oaks Blvd,Wine Tasting Room,Thousand Oaks,34.176445,-118.850242,Four Brix Winery & Tasting Room,56.0,5.0,91362.0
2102,2102,2102.0,3059 Willow Ln,Wineries,Westlake Village,34.1667976379395,-118.839965820312,Magnavino Cellars,27.0,5.0,91361.0
2103,2103,2103.0,1631 Auto Center Dr,Auto Repair,Oxnard,34.2290303,-119.1531462,Old Creek Ranch Winery,538.0,3.5,93036.0
2104,2104,2104.0,4517 Market St,Wineries,Ventura,34.2579491243388,-119.232248067856,DeLiese Cellars,30.0,4.5,93003.0
2105,2105,2105.0,10024 Old Creek Rd,Wineries,Ventura,34.3899316254385,-119.294813161216,Giessinger Winery,113.0,4.0,93001.0
2106,2106,2106.0,10 Harbor Blvd,Festivals,Ventura,34.2757111359054,-119.30229674974701,DCH Toyota of Oxnard,10.0,4.5,93001.0
2107,2107,2107.0,134 N Mill St,Hotels,Santa Paula,34.354686371080696,-119.061925941699,Panaro Brothers Winery,128.0,4.0,93060.0
2108,2108,2108.0,2290 Eastman Ave,Wine Tasting Room,Ventura,34.25244,-119.22917,Old Creek Ranch Winery,130.0,4.5,93003.0
2109,2109,2109.0,3520 Arundell Cir,Wine Tasting Room,Ventura,34.2589663,-119.2481956,Seaside Highland Games,35.0,4.5,93003.0
2110,2110,2110.0,1750 N Ventura Ave,"Beer, Wine & Spirits",Ventura,34.2983978,-119.295498,Glen Tavern Inn,1.0,5.0,93001.0
2111,2111,2111.0,3059 Willow Ln,Wineries,Westlake Village,34.1667976379395,-118.839965820312,Four Brix Winery & Tasting Room,27.0,5.0,91361.0
2112,2112,2112.0,,Wineries,Brooks,38.740638,-122.147877,Plan B Wine Cellars,5.0,4.5,95606.0
2113,2113,2113.0,16628 County Rd 81,Venues & Event Spaces,Capay,38.6987624,-122.121645618555,Sine Qua Non,55.0,5.0,95607.0
2114,2114,2114.0,3265 Willow Ave,Wine Tasting Room,Clarksburg,38.42206,-121.5333,Giessinger Winery,4.0,5.0,95612.0
2115,2115,2115.0,37783 County Rd 144,Wineries,Clarksburg,38.38896,-121.54148899999998,Capay Valley Vineyards,186.0,4.0,95612.0
2116,2116,2116.0,35267 Willow Ave,Wineries,Clarksburg,38.423133864544795,-121.53359413147,Taber Ranch Vineyard & Event Center,49.0,4.0,95612.0
2117,2117,2117.0,35266 Willow Ave,Wineries,Clarksburg,38.4234403058961,-121.533185857648,Batia Vineyards,288.0,4.0,95612.0
2118,2118,2118.0,35265 Willow Ave,Wineries,Clarksburg,38.423203685448,-121.533202789366,Bogle Vineyards,54.0,4.5,95612.0
2119,2119,2119.0,35265 Willow Ave,Wineries,Clarksburg,38.423366,-121.533026,Carvalho Family Winery,29.0,4.0,95612.0
2120,2120,2120.0,35265 Willow Ave,Wineries,Clarksburg,38.423437,-121.533089,Old Sugar Mill,20.0,4.5,95612.0
2121,2121,2121.0,35265 Willow Ave,Wineries,Clarksburg,38.422503000000006,-121.532455,Todd Taylor Wines,45.0,4.0,95612.0
2122,2122,2122.0,35275 Willow Ave,Wineries,Clarksburg,38.4250208582979,-121.53495669364901,Three Wine Company,32.0,4.0,95612.0
2123,2123,2123.0,54250 S River Rd,Wineries,Clarksburg,38.4402538638104,-121.50553541030001,Due Vigne Winery,70.0,4.0,95612.0
2124,2124,2124.0,35271 Willow Ave,Wineries,Clarksburg,38.422987,-121.533905,Elevation Ten,36.0,3.5,95612.0
2125,2125,2125.0,6029 Gold Meadows Rd,Elementary Schools,Placerville,38.69186,-120.86358,Rendez-vous Winery,5.0,3.5,95667.0
2126,2126,2126.0,37375 Netherlands Rd,Wineries,Clarksburg,38.39479650000001,-121.5399886,Miner's Leap Winery,57.0,4.5,95612.0
2127,2127,2127.0,2744 Del Rio Pl,Wineries,Davis,38.55151400000001,-121.716276,Clarksburg Wine Company,6.0,4.5,95618.0
2128,2128,2128.0,110 F St,Wine Tasting Room,Davis,38.5428244,-121.7395229,Cedar Springs Waldorf School,16.0,4.5,95616.0
2129,2129,2129.0,2000 Denmark St,Wineries,Sonoma,38.27853,-122.42058,Heringer Estates,511.0,4.0,95476.0
2130,2130,2130.0,2744 Del Rio Pl,Wineries,Davis,38.55151400000001,-121.716276,Sundstrom Hill Winery,6.0,4.5,95618.0
2131,2131,2131.0,27260 State Hwy 128,Wine Tours,Winters,38.51396,-122.00321,Putah Creek Winery,48.0,5.0,95694.0
2132,2132,2132.0,1704 Broadway,Ethiopian,Sacramento,38.5610270404593,-121.490875446033,Gundlach Bundschu Winery,785.0,4.0,95818.0
2133,2133,2133.0,40101 County Rd 25A,Wineries,Woodland,38.6395,-121.76396,Sundstrom Hill Winery,7.0,2.5,95776.0
2134,2134,2134.0,4045 St Helena Hwy,Wineries,Calistoga,38.558200187828795,-122.54317760467501,Berryessa Gap Vineyards,3560.0,4.0,94515.0
2135,2135,2135.0,1017 L St,Limos,Sacramento,38.5779343,-121.493367,Queen Sheba,99.0,4.5,95814.0
2136,2136,2136.0,9269 Collin House Rd,Wineries,Oregon House,39.33845,-121.26755,Satiety Winery & Cafe,4.0,5.0,95962.0
2137,2137,2137.0,5250 Front St,Wineries,Rocklin,38.791041,-121.238887,Castello di Amorosa,40.0,4.5,95677.0
2138,2138,2138.0,26055 Soda Springs Rd,Wineries,Annapolis,38.71991,-123.34177,API Limousine,32.0,4.5,95412.0
2139,2139,2139.0,26150 Asti Post Office Rd,Wineries,Cloverdale,38.762378692627,-122.974472045898,Clos Saron,4.0,3.5,95425.0
2140,2140,2140.0,60 W Cotati Ave,Festivals,Cotati,38.32640838623049,-122.707977294922,Cante Ao Vinho,7.0,5.0,94931.0
2141,2141,2141.0,4855 Petrified Forest Rd,Wineries,Calistoga,38.559928,-122.630259,Annapolis Winery,65.0,5.0,94515.0
2142,2142,2142.0,30904 King Ridge Rd,Wineries,Cazadero,38.57342,-123.185764,Souverain & Cellar No. 8,8.0,5.0,95421.0
2143,2143,2143.0,28500 Seaview Rd,Wineries,Cazadero,38.54946,-123.23689,Cotati Accordion Festival,3.0,5.0,95421.0
2144,2144,2144.0,57 Front St,Wine Tasting Room,Healdsburg,38.605894,-122.8622447,Hans Fahden Vineyards,7.0,4.0,95448.0
2145,2145,2145.0,7015 Westside Rd,Wineries,Healdsburg,38.523787,-122.870052,Wild Hog Vineyard,165.0,4.5,95448.0
2146,2146,2146.0,9711 W Dry Creek Rd,Wineries,Healdsburg,38.70595,-122.98077,Flowers Vineyard & Winery,320.0,4.5,95448.0
2147,2147,2147.0,7871 River Rd,American (New),Forestville,38.490312,-122.883546,Hirsch Vineyards Tasting Room,277.0,4.0,95436.0
2148,2148,2148.0,10300 Chalk Hill Rd,Wine Tasting Room,Healdsburg,38.5703991,-122.7742675,Arista Winery,115.0,4.0,95448.0
2149,2149,2149.0,4791 Dry Creek Rd,Wine Tasting Room,Healdsburg,38.673248,-122.934512,Bella Vineyards & Wine Caves,26.0,4.0,95448.0
2150,2150,2150.0,1200 American Way,Wineries,Windsor,38.52975410000001,-122.8006217,Farmhouse Inn Restaurant,7.0,5.0,95492.0
2151,2151,2151.0,23189 Geyserville Ave,Wineries,Cloverdale,38.7269287109375,-122.933937072754,Chalk Hill Estate Vineyards & Winery,3.0,5.0,95425.0
2152,2152,2152.0,24691 Dutcher Creek Rd,Wineries,Cloverdale,38.7353669,-122.988214,Family Wineries Dry Creek,75.0,4.0,95425.0
2153,2153,2153.0,24505 Chianti Rd,Wineries,Cloverdale,38.73896,-122.95053,Eric Kent Wine Cellars,91.0,5.0,95425.0
2154,2154,2154.0,24505 Chianti Rd,Wineries,Cloverdale,38.73896,-122.95053,Pastori Winery,91.0,5.0,95425.0
2155,2155,2155.0,16275 Healdsburg Ave,Wineries,Healdsburg,38.64041,-122.87366000000002,Fritz Underground Winery,155.0,4.0,95448.0
2156,2156,2156.0,8533 Dry Creek Rd,Wineries,Geyserville,38.710597,-122.974817,J. Rickards Winery,151.0,4.5,95441.0
2157,2157,2157.0,35100 Hwy 128,Wineries,Cloverdale,38.84865,-123.07463,J. Rickards Winery,13.0,4.5,95425.0
2158,2158,2158.0,227 Treadway Dr,Wineries,Cloverdale,38.78285,-123.01499,Simi Winery,3.0,4.5,95425.0
2159,2159,2159.0,25084 Asti Rd,Wineries,Cloverdale,38.75008,-122.9587,Dutcher Crossing Winery,3.0,5.0,95425.0
2160,2160,2160.0,21015 Geyserville Ave,Wineries,Geyserville,38.706139,-122.904099,Pendleton Estate Vineyards & Winery,42.0,5.0,95441.0
2161,2161,2161.0,5700 Hwy 116 N,Wineries,Forestville,38.465387,-122.883374,Peay Vineyards,368.0,4.0,95436.0
2162,2162,2162.0,27800 River Rd,Wineries,Cloverdale,38.7858276367188,-122.987167358398,Quaking Hills,2.0,5.0,95425.0
2163,2163,2163.0,1010 W Railroad Ave,Wineries,Cotati,38.3038559,-122.7080392,Ramazzotti Wines,21.0,4.0,94931.0
2164,2164,2164.0,5700 River Rd,Wineries,Santa Rosa,38.4847193639769,-122.843821048737,Russian River Vineyards,48.0,4.5,95401.0
2165,2165,2165.0,6780 McKinley St,Wine Tasting Room,Sebastopol,38.4037929661781,-122.82155532059099,William Gordon Winery,39.0,4.0,95472.0
2166,2166,2166.0,8075 Martinelli Rd,Wineries,Forestville,38.48417,-122.909461,Karah Estate Vineyard,83.0,4.0,95436.0
2167,2167,2167.0,6111 Van Keppel Rd,Wineries,Forestville,38.477653503418004,-122.88395690917999,Woodenhead Wines,4.0,3.5,95436.0
2168,2168,2168.0,2916 Laguna Rd,Wineries,Forestville,38.4832420349121,-122.85075378417999,Pax Wines,51.0,4.0,95436.0
2169,2169,2169.0,325 S Orange Ave,Lounges,Orlando,28.538812494127,-81.3788306355819,Hartford Family Winery,50.0,4.0,32801.0
2170,2170,2170.0,5700 Hwy 116 N,Wineries,Forestville,38.465387,-122.883374,Emtu Estate Wines,368.0,4.0,95436.0
2171,2171,2171.0,5403 College Ave,Italian,Oakland,37.840277044257995,-122.251473292708,Joseph Swan Vineyards,510.0,4.5,94618.0
2172,2172,2172.0,850 River Rd,Wineries,Fulton,38.495776,-122.7667,Bosendorfer Lounge,26.0,4.5,95439.0
2173,2173,2173.0,5007 Fulton Rd,Wineries,Fulton,38.5069,-122.77286,Russian River Vineyards,368.0,4.5,95439.0
2174,2174,2174.0,875 River Rd,Wineries,Fulton,38.497163894779,-122.766463846558,Belotti Ristorante E Bottega,67.0,5.0,95439.0
2175,2175,2175.0,,Wine Tours,Healdsburg,38.6106414794922,-122.868827819824,Old World Winery,15.0,5.0,95425.0
2176,2176,2176.0,8500 Dry Creek Rd,Wineries,Geyserville,38.7126312255859,-122.974563598633,Kendall-Jackson Wine Estate & Gardens,60.0,4.5,95441.0
2177,2177,2177.0,10075 Hwy 128,Wineries,Healdsburg,38.6396681476181,-122.775478363037,Fogline Vineyards,106.0,4.5,95448.0
2178,2178,2178.0,19410 Geyserville Ave,Wineries,Geyserville,38.68488660000001,-122.8778733,Jersey Tom Wine Country Tours,81.0,4.0,95441.0
2179,2179,2179.0,8761 Dry Creek Rd,Wineries,Healdsburg,38.7112995029381,-122.97840701755199,Cast Wines,266.0,3.5,95448.0
2180,2180,2180.0,5110 CA-128,Wine Tours,Geyserville,38.68118,-122.836,Spire Collection at Field Stone Vineyard,19.0,4.0,95441.0
2181,2181,2181.0,2335 Geysers Rd,Wine Tours,Geyserville,38.698928,-122.826673,Clos Du Bois Winery,9.0,5.0,95441.0
2182,2182,2182.0,6734 Hwy 128,Wineries,Healdsburg,38.668988,-122.817016,Ferrari-Carano Vineyards & Winery,60.0,4.0,95448.0
2183,2183,2183.0,6734 Hwy 128,Wineries,Healdsburg,38.668988,-122.817016,Foley Sonoma Winery,60.0,4.0,95448.0
2184,2184,2184.0,132 Plaza St,Wineries,Healdsburg,38.6111626,-122.8693828,Garden Creek Vineyards & Winery,14.0,4.5,95448.0
2185,2185,2185.0,53 Front St,Wineries,Healdsburg,38.6059737,-122.8617835,Hawkes Wine,5.0,5.0,95448.0
2186,2186,2186.0,53 Front St,Wineries,Healdsburg,38.6059737,-122.8617835,Hawkes Wine,11.0,4.0,95448.0
2187,2187,2187.0,434 Hudson St,Building Supplies,Healdsburg,38.6063608609228,-122.86300286319799,Idlewild,20.0,3.5,95448.0
2188,2188,2188.0,336 Healdsburg Ave,Italian,Healdsburg,38.61175,-122.87058,J. Keverson Tasting Room,312.0,4.0,95448.0
2189,2189,2189.0,10701 Westside Rd,Wine Tours,Healdsburg,38.507296,-122.897356,Hart's Desire Wines Tasting Room,171.0,4.0,95448.0
2190,2190,2190.0,21112 River Rd,Wineries,Geyserville,38.716448,-122.893939,Hudson Street Design,24.0,4.5,95441.0
2191,2191,2191.0,7300 Hwy 128,Wine Tasting Room,Healdsburg,38.669291,-122.809813,Baci Cafe and Wine Bar,21.0,4.5,95448.0
2192,2192,2192.0,5511 Hwy 128,Wineries,Geyserville,38.67566,-122.831744,Gary Farrell Vineyards & Winery,31.0,4.0,95441.0
2193,2193,2193.0,,Wineries,Larkfield,38.5086097717285,-122.75305938720699,Zialena Winery,1.0,5.0,95403.0
2194,2194,2194.0,4791 Dry Creek Rd,Wine Tasting Room,Healdsburg,38.673248,-122.934512,Silver Oak Cellars,26.0,4.0,95448.0
2195,2195,2195.0,107 N St,Wine Tasting Room,Healdsburg,38.6122523755166,-122.870716240053,Starlite Vineyards,135.0,4.5,95448.0
2196,2196,2196.0,6455 Redwood Dr,Men's Clothing,Rohnert Park,38.3472633,-122.717041,Petrichor Vinyards,4.0,3.5,94928.0
2197,2197,2197.0,5102 Red Winery Rd,Wineries,Geyserville,38.693673,-122.824106,Family Wineries Dry Creek,52.0,4.5,95441.0
2198,2198,2198.0,1260 1st St,Steakhouses,Napa,38.298355,-122.287878,Portalupi Wine,230.0,4.0,94559.0
2199,2199,2199.0,9990 Dry Creek Rd,Wineries,Geyserville,38.72132,-122.99588,Racks Urban Clothing,132.0,4.0,95441.0
2200,2200,2200.0,3354-B Coffey Ln,Wineries,Santa Rosa,38.471443176269496,-122.742477416992,Robert Young Estate Winery,43.0,5.0,95403.0
2201,2201,2201.0,300 Via Archimedes,Wineries,Geyserville,38.6784075719865,-122.889633178711,Charlie Palmer Steak Napa,791.0,4.0,95441.0
2202,2202,2202.0,400 1st St E,American (Traditional),Sonoma,38.2934303,-122.4561291,Sbragia Family Vineyards,395.0,3.5,95476.0
2203,2203,2203.0,2001 Hwy 128,Wineries,Geyserville,38.706679,-122.874292,Carol Shelton Wines,86.0,4.5,95441.0
2204,2204,2204.0,102 Matheson St,Wine Tasting Room,Healdsburg,38.6102471,-122.87028490000002,Lionstone International,117.0,4.0,95448.0
2205,2205,2205.0,19550 Geyserville Ave,Wineries,Geyserville,38.68781,-122.88052,Francis Ford Coppola Winery,79.0,4.5,95441.0
2206,2206,2206.0,9282 W Dry Creek Rd,Wineries,Healdsburg,38.7018165588379,-122.973846435547,B&V Whiskey Bar & Grille,161.0,4.0,95448.0
2207,2207,2207.0,7871 River Rd,American (New),Forestville,38.490312,-122.883546,Delorimier Winery,277.0,4.0,95436.0
2208,2208,2208.0,134 Matheson St,Wineries,Healdsburg,38.6104985,-122.8688527,Thumbprint Cellars,439.0,4.5,95448.0
2209,2209,2209.0,23072 Walling Rd,Wineries,Geyserville,38.715358734130895,-122.949867248535,Trione Vineyards & Winery,63.0,4.5,95441.0
2210,2210,2210.0,,Wineries,Glen Ellen,38.3627891540527,-122.524696350098,Preston Farm and Winery,2.0,5.0,95442.0
2211,2211,2211.0,11466 Dunbar Rd,Wineries,Glen Ellen,38.3895,-122.53028,Farmhouse Inn Restaurant,142.0,4.5,95442.0
2212,2212,2212.0,10200 Sonoma Hwy,Wine Tasting Room,Kenwood,38.4062484651804,-122.541714459658,Williamson Wines,141.0,4.5,95492.0
2213,2213,2213.0,14300 Arnold Dr,Wineries,Glen Ellen,38.353462219238295,-122.525512695312,Frick Winery,99.0,4.5,95442.0
2214,2214,2214.0,2750 Johns Hill Rd,Wineries,Glen Ellen,38.394848,-122.562892,Ahh Winery,1.0,5.0,95442.0
2215,2215,2215.0,14347 Sonoma Hwy,Wineries,Glen Ellen,38.3593562,-122.5051277,Loxton Cellars,104.0,4.0,95442.0
2216,2216,2216.0,1 Vintage Ln,Wineries,Glen Ellen,38.38487,-122.52468,Deerfield Ranch Winery,85.0,5.0,95442.0
2217,2217,2217.0,1 Vintage Ln,Wineries,Glen Ellen,38.38487,-122.52468,Eric Ross Winery,85.0,5.0,95442.0
2218,2218,2218.0,15188 Sonoma Hwy,Wineries,Glen Ellen,38.344355,-122.504065,Glen Lyon,68.0,4.5,95442.0
2219,2219,2219.0,8910 Sonoma Hwy,Wineries,Kenwood,38.419395,-122.551965,Arrowood Vineyard & Winery,11.0,5.0,95452.0
2220,2220,2220.0,3030 Cavedale Rd,Wineries,Glen Ellen,38.35700900000001,-122.466577,Lasseter Family Winery,1.0,5.0,95442.0
2221,2221,2221.0,1883 London Ranch Rd,Wineries,Glen Ellen,38.3607299,-122.54273,Lasseter Family Winery,501.0,4.5,95442.0
2222,2222,2222.0,,Wine Tours,Glen Ellen,38.3627891540527,-122.524696350098,Little Vineyards Family Winery,68.0,4.5,95476.0
2223,2223,2223.0,15000 Sonoma Hwy,Wineries,Glen Ellen,38.34899,-122.50185,Spann Vineyards,282.0,4.0,95442.0
2224,2224,2224.0,60 Shaw Ave,Wineries,Kenwood,38.41726,-122.5498,Mountain Terraces Vineyard,358.0,4.5,95452.0
